advertisment_index,time_of_day,day_of_week,agency,text_image_ratio,number_of_users
5347,01:11:55,Sunday,Agency C,0.5598108828894215,148.0
5347,01:12:48,Sunday,Agency C,0.5598108828894215,149.0
5347,01:13:27,Sunday,Agency C,0.5598108828894215,153.0
5347,01:13:49,Sunday,Agency C,0.5598108828894215,156.0
5347,01:14:35,Sunday,Agency C,0.5598108828894215,157.0
5347,01:17:31,Sunday,Agency C,0.5598108828894215,158.0
5347,01:19:54,Sunday,Agency C,0.5598108828894215,162.0
5347,01:20:52,Sunday,Agency C,0.5598108828894215,165.0
5347,01:24:15,Sunday,Agency C,0.5598108828894215,169.0
5347,01:25:19,Sunday,Agency C,0.5598108828894215,172.0
5347,01:26:14,Sunday,Agency C,0.5598108828894215,175.0
5347,01:26:15,Sunday,Agency C,0.5598108828894215,177.0
5347,01:26:25,Sunday,Agency C,0.5598108828894215,178.0
5347,01:26:52,Sunday,Agency C,0.5598108828894215,180.0
5347,01:30:32,Sunday,Agency C,0.5598108828894215,183.0
5347,01:31:55,Sunday,Agency C,0.5598108828894215,185.0
5347,01:33:12,Sunday,Agency C,0.5598108828894215,187.0
5347,01:34:12,Sunday,Agency C,0.5598108828894215,190.0
5347,01:34:50,Sunday,Agency C,0.5598108828894215,191.0
5347,01:35:42,Sunday,Agency C,0.5598108828894215,192.0
5347,01:37:30,Sunday,Agency C,0.5598108828894215,194.0
5347,01:37:38,Sunday,Agency C,0.5598108828894215,196.0
5347,01:40:37,Sunday,Agency C,0.5598108828894215,198.0
5347,01:40:45,Sunday,Agency C,0.5598108828894215,201.0
5347,01:43:12,Sunday,Agency C,0.5598108828894215,204.0
5347,01:44:05,Sunday,Agency C,0.5598108828894215,207.0
5347,01:49:32,Sunday,Agency C,0.5598108828894215,209.0
5347,01:52:14,Sunday,Agency C,0.5598108828894215,210.0
5347,01:53:57,Sunday,Agency C,0.5598108828894215,214.0
5347,01:54:44,Sunday,Agency C,0.5598108828894215,215.0
5347,01:55:28,Sunday,Agency C,0.5598108828894215,218.0
5347,01:55:30,Sunday,Agency C,0.5598108828894215,220.0
5347,01:57:05,Sunday,Agency C,0.5598108828894215,224.0
5347,01:57:37,Sunday,Agency C,0.5598108828894215,227.0
5347,01:59:14,Sunday,Agency C,0.5598108828894215,228.0
5352,06:37:05,Saturday,Agency B,0.6903239500911221,605.0
5357,04:00:25,Thursday,Agency B,0.4533121337061924,424.0
5361,04:10:43,Saturday,Agency A,0.5333987123810379,438.0
5361,04:19:34,Saturday,Agency A,0.5333987123810379,440.0
5361,04:19:58,Saturday,Agency A,0.5333987123810379,443.0
5361,04:34:03,Saturday,Agency A,0.5333987123810379,447.0
5361,04:35:01,Saturday,Agency A,0.5333987123810379,451.0
5361,04:36:28,Saturday,Agency A,0.5333987123810379,455.0
5361,04:42:31,Saturday,Agency A,0.5333987123810379,457.0
5368,06:30:53,Friday,Agency D,0.6818039562934136,611.0
5368,06:50:53,Friday,Agency D,0.6818039562934136,612.0
5370,00:02:59,Tuesday,Agency C,0.34592918066046396,10.0
5370,00:48:32,Tuesday,Agency C,0.34592918066046396,14.0
5377,01:04:02,Friday,Agency B,0.7932791159285374,133.0
5377,01:04:04,Friday,Agency B,0.7932791159285374,135.0
5377,01:16:32,Friday,Agency B,0.7932791159285374,138.0
5377,01:18:38,Friday,Agency B,0.7932791159285374,139.0
5377,01:25:30,Friday,Agency B,0.7932791159285374,143.0
5377,01:45:55,Friday,Agency B,0.7932791159285374,146.0
5377,01:47:12,Friday,Agency B,0.7932791159285374,147.0
5389,03:44:08,Tuesday,Agency B,0.13793090453926415,319.0
5395,05:01:31,Friday,Agency D,0.13993939122171672,532.0
5395,05:37:39,Friday,Agency D,0.13993939122171672,535.0
5396,08:29:23,Saturday,Agency B,0.6130972722213769,812.0
5397,08:08:26,Saturday,Agency E,0.42880419429807404,842.0
5398,11:02:49,Sunday,Agency D,0.3106399899991128,1136.0
5401,04:13:20,Friday,Agency E,0.34710133055206194,418.0
5401,04:20:57,Friday,Agency E,0.34710133055206194,422.0
5401,04:29:19,Friday,Agency E,0.34710133055206194,426.0
5401,04:54:28,Friday,Agency E,0.34710133055206194,429.0
5409,16:11:24,Sunday,Agency C,0.6393973614918873,1620.0
5425,01:00:24,Saturday,Agency B,0.9834785188384764,145.0
5425,01:02:49,Saturday,Agency B,0.9834785188384764,148.0
5425,01:22:58,Saturday,Agency B,0.9834785188384764,152.0
5425,01:29:51,Saturday,Agency B,0.9834785188384764,156.0
5425,01:36:29,Saturday,Agency B,0.9834785188384764,160.0
5425,01:40:02,Saturday,Agency B,0.9834785188384764,164.0
5425,01:45:21,Saturday,Agency B,0.9834785188384764,166.0
5425,01:56:32,Saturday,Agency B,0.9834785188384764,169.0
5434,08:31:33,Sunday,Agency E,0.5148559231169566,836.0
5435,01:04:37,Wednesday,Agency C,0.6235978851343402,134.0
5435,01:18:18,Wednesday,Agency C,0.6235978851343402,138.0
5435,01:40:46,Wednesday,Agency C,0.6235978851343402,141.0
5440,04:02:54,Saturday,Agency C,0.18989427742106546,420.0
5440,04:07:01,Saturday,Agency C,0.18989427742106546,422.0
5440,04:08:22,Saturday,Agency C,0.18989427742106546,424.0
5440,04:14:04,Saturday,Agency C,0.18989427742106546,427.0
5440,04:15:13,Saturday,Agency C,0.18989427742106546,429.0
5440,04:17:44,Saturday,Agency C,0.18989427742106546,432.0
5440,04:23:59,Saturday,Agency C,0.18989427742106546,435.0
5440,04:26:00,Saturday,Agency C,0.18989427742106546,439.0
5440,04:30:50,Saturday,Agency C,0.18989427742106546,441.0
5440,04:47:38,Saturday,Agency C,0.18989427742106546,443.0
5440,04:51:16,Saturday,Agency C,0.18989427742106546,447.0
5440,04:52:12,Saturday,Agency C,0.18989427742106546,449.0
5447,01:27:17,Friday,Agency C,0.8443744723913568,121.0
5447,01:35:18,Friday,Agency C,0.8443744723913568,123.0
5447,01:36:40,Friday,Agency C,0.8443744723913568,125.0
5447,01:38:54,Friday,Agency C,0.8443744723913568,129.0
5447,01:44:11,Friday,Agency C,0.8443744723913568,132.0
5453,01:03:29,Thursday,Agency E,0.45150127447740684,147.0
5453,01:03:49,Thursday,Agency E,0.45150127447740684,149.0
5453,01:21:08,Thursday,Agency E,0.45150127447740684,150.0
5453,01:22:10,Thursday,Agency E,0.45150127447740684,152.0
5453,01:35:40,Thursday,Agency E,0.45150127447740684,156.0
5453,01:42:22,Thursday,Agency E,0.45150127447740684,157.0
5453,01:46:00,Thursday,Agency E,0.45150127447740684,159.0
5454,19:56:47,Sunday,Agency C,0.21868656402823317,1938.0
5455,07:20:27,Friday,Agency D,0.6344756368944686,721.0
5456,03:23:08,Wednesday,Agency A,0.5055523109070751,316.0
5458,03:02:28,Friday,Agency C,0.33718786198781414,344.0
5458,03:11:34,Friday,Agency C,0.33718786198781414,348.0
5458,03:12:27,Friday,Agency C,0.33718786198781414,349.0
5458,03:30:41,Friday,Agency C,0.33718786198781414,353.0
5458,03:32:17,Friday,Agency C,0.33718786198781414,357.0
5458,03:32:21,Friday,Agency C,0.33718786198781414,361.0
5458,03:37:29,Friday,Agency C,0.33718786198781414,362.0
5458,03:44:17,Friday,Agency C,0.33718786198781414,366.0
5458,03:45:06,Friday,Agency C,0.33718786198781414,370.0
5458,03:50:38,Friday,Agency C,0.33718786198781414,373.0
5458,03:53:19,Friday,Agency C,0.33718786198781414,376.0
5466,06:09:26,Sunday,Agency E,0.6101424265265755,617.0
5466,06:25:36,Sunday,Agency E,0.6101424265265755,620.0
5476,06:37:01,Thursday,Agency B,0.0981864142724258,628.0
5483,03:01:31,Sunday,Agency A,0.3664340097287113,341.0
5483,03:02:11,Sunday,Agency A,0.3664340097287113,345.0
5483,03:03:16,Sunday,Agency A,0.3664340097287113,348.0
5483,03:07:48,Sunday,Agency A,0.3664340097287113,351.0
5483,03:12:43,Sunday,Agency A,0.3664340097287113,352.0
5483,03:13:17,Sunday,Agency A,0.3664340097287113,354.0
5483,03:13:51,Sunday,Agency A,0.3664340097287113,357.0
5483,03:20:22,Sunday,Agency A,0.3664340097287113,359.0
5483,03:22:42,Sunday,Agency A,0.3664340097287113,362.0
5483,03:25:32,Sunday,Agency A,0.3664340097287113,366.0
5483,03:27:08,Sunday,Agency A,0.3664340097287113,370.0
5483,03:28:56,Sunday,Agency A,0.3664340097287113,373.0
5483,03:31:16,Sunday,Agency A,0.3664340097287113,374.0
5483,03:34:02,Sunday,Agency A,0.3664340097287113,375.0
5483,03:35:41,Sunday,Agency A,0.3664340097287113,377.0
5483,03:38:06,Sunday,Agency A,0.3664340097287113,378.0
5483,03:43:52,Sunday,Agency A,0.3664340097287113,380.0
5483,03:47:26,Sunday,Agency A,0.3664340097287113,381.0
5483,03:50:17,Sunday,Agency A,0.3664340097287113,385.0
5483,03:53:16,Sunday,Agency A,0.3664340097287113,387.0
5483,03:53:20,Sunday,Agency A,0.3664340097287113,390.0
5483,03:58:56,Sunday,Agency A,0.3664340097287113,392.0
5483,03:59:23,Sunday,Agency A,0.3664340097287113,394.0
5490,01:26:48,Thursday,Agency D,0.4570486498479913,129.0
5490,01:43:53,Thursday,Agency D,0.4570486498479913,130.0
5490,01:59:04,Thursday,Agency D,0.4570486498479913,134.0
5492,08:11:51,Sunday,Agency C,0.4901280491816029,845.0
5492,08:22:04,Sunday,Agency C,0.4901280491816029,847.0
5492,08:29:16,Sunday,Agency C,0.4901280491816029,848.0
5492,08:56:52,Sunday,Agency C,0.4901280491816029,849.0
5495,03:32:29,Wednesday,Agency B,0.8759209019927785,346.0
5500,00:27:43,Friday,Agency A,0.9409919445651376,2.0
5500,00:59:47,Friday,Agency A,0.9409919445651376,4.0
5504,01:04:26,Sunday,Agency D,0.9886877529531153,107.0
5504,01:05:10,Sunday,Agency D,0.9886877529531153,108.0
5504,01:07:08,Sunday,Agency D,0.9886877529531153,111.0
5504,01:07:53,Sunday,Agency D,0.9886877529531153,115.0
5504,01:11:34,Sunday,Agency D,0.9886877529531153,119.0
5504,01:19:14,Sunday,Agency D,0.9886877529531153,120.0
5504,01:19:24,Sunday,Agency D,0.9886877529531153,124.0
5504,01:22:10,Sunday,Agency D,0.9886877529531153,125.0
5504,01:24:12,Sunday,Agency D,0.9886877529531153,129.0
5504,01:26:59,Sunday,Agency D,0.9886877529531153,131.0
5504,01:31:24,Sunday,Agency D,0.9886877529531153,135.0
5504,01:32:28,Sunday,Agency D,0.9886877529531153,137.0
5504,01:32:43,Sunday,Agency D,0.9886877529531153,138.0
5504,01:33:42,Sunday,Agency D,0.9886877529531153,142.0
5504,01:36:15,Sunday,Agency D,0.9886877529531153,143.0
5504,01:38:27,Sunday,Agency D,0.9886877529531153,147.0
5504,01:51:50,Sunday,Agency D,0.9886877529531153,149.0
5504,01:53:24,Sunday,Agency D,0.9886877529531153,152.0
5504,01:55:41,Sunday,Agency D,0.9886877529531153,153.0
5504,01:57:39,Sunday,Agency D,0.9886877529531153,155.0
5511,00:58:34,Tuesday,Agency B,0.18846133951323163,38.0
5518,03:01:15,Sunday,Agency D,0.9075056080780333,345.0
5518,03:02:49,Sunday,Agency D,0.9075056080780333,346.0
5518,03:10:18,Sunday,Agency D,0.9075056080780333,349.0
5518,03:53:06,Sunday,Agency D,0.9075056080780333,353.0
5520,02:11:35,Monday,Agency A,0.04227381632827043,227.0
5523,06:17:38,Saturday,Agency D,0.5415012142772921,623.0
5523,06:39:25,Saturday,Agency D,0.5415012142772921,626.0
5523,06:50:43,Saturday,Agency D,0.5415012142772921,628.0
5523,06:54:33,Saturday,Agency D,0.5415012142772921,629.0
5524,05:07:30,Saturday,Agency E,0.06794569380077686,547.0
5524,05:07:53,Saturday,Agency E,0.06794569380077686,548.0
5524,05:56:41,Saturday,Agency E,0.06794569380077686,551.0
5525,05:36:15,Thursday,Agency D,0.07351659106340291,541.0
5531,00:00:43,Sunday,Agency B,0.7269942736303615,11.0
5531,00:05:40,Sunday,Agency B,0.7269942736303615,14.0
5531,00:07:13,Sunday,Agency B,0.7269942736303615,16.0
5531,00:07:46,Sunday,Agency B,0.7269942736303615,17.0
5531,00:08:44,Sunday,Agency B,0.7269942736303615,21.0
5531,00:15:24,Sunday,Agency B,0.7269942736303615,24.0
5531,00:15:25,Sunday,Agency B,0.7269942736303615,26.0
5531,00:15:29,Sunday,Agency B,0.7269942736303615,27.0
5531,00:16:15,Sunday,Agency B,0.7269942736303615,28.0
5531,00:16:56,Sunday,Agency B,0.7269942736303615,31.0
5531,00:17:18,Sunday,Agency B,0.7269942736303615,33.0
5531,00:18:15,Sunday,Agency B,0.7269942736303615,35.0
5531,00:18:59,Sunday,Agency B,0.7269942736303615,36.0
5531,00:19:15,Sunday,Agency B,0.7269942736303615,40.0
5531,00:20:38,Sunday,Agency B,0.7269942736303615,41.0
5531,00:20:56,Sunday,Agency B,0.7269942736303615,44.0
5531,00:21:55,Sunday,Agency B,0.7269942736303615,46.0
5531,00:22:36,Sunday,Agency B,0.7269942736303615,50.0
5531,00:27:25,Sunday,Agency B,0.7269942736303615,54.0
5531,00:28:04,Sunday,Agency B,0.7269942736303615,55.0
5531,00:28:07,Sunday,Agency B,0.7269942736303615,57.0
5531,00:28:29,Sunday,Agency B,0.7269942736303615,59.0
5531,00:29:18,Sunday,Agency B,0.7269942736303615,60.0
5531,00:30:07,Sunday,Agency B,0.7269942736303615,61.0
5531,00:30:30,Sunday,Agency B,0.7269942736303615,63.0
5531,00:31:02,Sunday,Agency B,0.7269942736303615,66.0
5531,00:31:41,Sunday,Agency B,0.7269942736303615,69.0
5531,00:32:40,Sunday,Agency B,0.7269942736303615,71.0
5531,00:32:57,Sunday,Agency B,0.7269942736303615,72.0
5531,00:34:01,Sunday,Agency B,0.7269942736303615,76.0
5531,00:38:19,Sunday,Agency B,0.7269942736303615,80.0
5531,00:38:24,Sunday,Agency B,0.7269942736303615,81.0
5531,00:41:03,Sunday,Agency B,0.7269942736303615,84.0
5531,00:41:22,Sunday,Agency B,0.7269942736303615,85.0
5531,00:43:19,Sunday,Agency B,0.7269942736303615,89.0
5531,00:44:12,Sunday,Agency B,0.7269942736303615,93.0
5531,00:44:59,Sunday,Agency B,0.7269942736303615,94.0
5531,00:46:06,Sunday,Agency B,0.7269942736303615,98.0
5531,00:51:22,Sunday,Agency B,0.7269942736303615,99.0
5531,00:51:50,Sunday,Agency B,0.7269942736303615,102.0
5531,00:52:01,Sunday,Agency B,0.7269942736303615,104.0
5531,00:53:01,Sunday,Agency B,0.7269942736303615,106.0
5531,00:54:02,Sunday,Agency B,0.7269942736303615,109.0
5531,00:55:36,Sunday,Agency B,0.7269942736303615,112.0
5531,00:56:02,Sunday,Agency B,0.7269942736303615,114.0
5531,00:56:17,Sunday,Agency B,0.7269942736303615,118.0
5531,00:57:13,Sunday,Agency B,0.7269942736303615,119.0
5531,00:57:32,Sunday,Agency B,0.7269942736303615,120.0
5531,00:57:56,Sunday,Agency B,0.7269942736303615,124.0
5534,05:55:35,Wednesday,Agency B,0.9857564580953833,543.0
5537,02:03:17,Sunday,Agency C,0.7622706729497333,227.0
5537,02:07:26,Sunday,Agency C,0.7622706729497333,228.0
5537,02:12:35,Sunday,Agency C,0.7622706729497333,230.0
5537,02:12:36,Sunday,Agency C,0.7622706729497333,234.0
5537,02:16:33,Sunday,Agency C,0.7622706729497333,236.0
5537,02:17:20,Sunday,Agency C,0.7622706729497333,240.0
5537,02:18:29,Sunday,Agency C,0.7622706729497333,244.0
5537,02:20:11,Sunday,Agency C,0.7622706729497333,245.0
5537,02:20:39,Sunday,Agency C,0.7622706729497333,248.0
5537,02:21:10,Sunday,Agency C,0.7622706729497333,249.0
5537,02:22:47,Sunday,Agency C,0.7622706729497333,253.0
5537,02:25:23,Sunday,Agency C,0.7622706729497333,254.0
5537,02:26:57,Sunday,Agency C,0.7622706729497333,255.0
5537,02:27:03,Sunday,Agency C,0.7622706729497333,259.0
5537,02:32:17,Sunday,Agency C,0.7622706729497333,263.0
5537,02:38:52,Sunday,Agency C,0.7622706729497333,266.0
5537,02:39:45,Sunday,Agency C,0.7622706729497333,269.0
5537,02:42:57,Sunday,Agency C,0.7622706729497333,270.0
5537,02:43:01,Sunday,Agency C,0.7622706729497333,271.0
5537,02:44:09,Sunday,Agency C,0.7622706729497333,275.0
5537,02:44:57,Sunday,Agency C,0.7622706729497333,279.0
5537,02:55:04,Sunday,Agency C,0.7622706729497333,283.0
5541,04:03:01,Wednesday,Agency C,0.3122583750983746,419.0
5541,04:51:41,Wednesday,Agency C,0.3122583750983746,420.0
5546,04:48:04,Thursday,Agency D,0.09304974904979935,405.0
5554,04:17:35,Friday,Agency B,0.25192180438934586,400.0
5557,05:07:02,Sunday,Agency B,0.14010107242837788,514.0
5557,05:19:06,Sunday,Agency B,0.14010107242837788,516.0
5557,05:25:23,Sunday,Agency B,0.14010107242837788,520.0
5557,05:25:55,Sunday,Agency B,0.14010107242837788,521.0
5557,05:35:23,Sunday,Agency B,0.14010107242837788,522.0
5557,05:35:33,Sunday,Agency B,0.14010107242837788,523.0
5557,05:39:41,Sunday,Agency B,0.14010107242837788,527.0
5557,05:42:10,Sunday,Agency B,0.14010107242837788,530.0
5557,05:45:12,Sunday,Agency B,0.14010107242837788,534.0
5557,05:50:53,Sunday,Agency B,0.14010107242837788,538.0
5557,05:54:24,Sunday,Agency B,0.14010107242837788,541.0
5557,05:55:16,Sunday,Agency B,0.14010107242837788,544.0
5557,05:56:53,Sunday,Agency B,0.14010107242837788,548.0
5557,05:59:16,Sunday,Agency B,0.14010107242837788,550.0
5557,05:59:43,Sunday,Agency B,0.14010107242837788,552.0
5572,01:49:45,Wednesday,Agency B,0.8242392873093832,135.0
5573,02:04:29,Saturday,Agency C,0.8523828430246831,219.0
5573,02:04:29,Saturday,Agency C,0.8523828430246831,221.0
5573,02:26:04,Saturday,Agency C,0.8523828430246831,224.0
5573,02:47:36,Saturday,Agency C,0.8523828430246831,228.0
5580,05:10:09,Thursday,Agency A,0.21209980839580633,543.0
5587,02:04:16,Friday,Agency E,0.023334456273801485,207.0
5587,02:19:34,Friday,Agency E,0.023334456273801485,211.0
5587,02:27:03,Friday,Agency E,0.023334456273801485,213.0
5587,02:31:18,Friday,Agency E,0.023334456273801485,217.0
5587,02:31:38,Friday,Agency E,0.023334456273801485,219.0
5587,02:36:18,Friday,Agency E,0.023334456273801485,222.0
5587,02:38:23,Friday,Agency E,0.023334456273801485,223.0
5587,02:47:24,Friday,Agency E,0.023334456273801485,227.0
5587,02:49:52,Friday,Agency E,0.023334456273801485,229.0
5587,02:50:01,Friday,Agency E,0.023334456273801485,233.0
5588,02:19:51,Thursday,Agency D,0.2649760817487776,248.0
5588,02:50:06,Thursday,Agency D,0.2649760817487776,252.0
5591,03:00:03,Saturday,Agency A,0.3353759314051803,338.0
5591,03:11:06,Saturday,Agency A,0.3353759314051803,341.0
5591,03:13:01,Saturday,Agency A,0.3353759314051803,345.0
5591,03:14:06,Saturday,Agency A,0.3353759314051803,347.0
5591,03:20:58,Saturday,Agency A,0.3353759314051803,351.0
5591,03:28:10,Saturday,Agency A,0.3353759314051803,353.0
5591,03:34:25,Saturday,Agency A,0.3353759314051803,356.0
5591,03:38:56,Saturday,Agency A,0.3353759314051803,357.0
5591,03:41:48,Saturday,Agency A,0.3353759314051803,358.0
5591,03:44:52,Saturday,Agency A,0.3353759314051803,361.0
5591,03:52:03,Saturday,Agency A,0.3353759314051803,365.0
5591,03:53:02,Saturday,Agency A,0.3353759314051803,366.0
5591,03:58:12,Saturday,Agency A,0.3353759314051803,370.0
5593,03:03:56,Sunday,Agency E,0.20531345748239016,306.0
5593,03:06:00,Sunday,Agency E,0.20531345748239016,308.0
5593,03:07:14,Sunday,Agency E,0.20531345748239016,312.0
5593,03:08:42,Sunday,Agency E,0.20531345748239016,314.0
5593,03:13:45,Sunday,Agency E,0.20531345748239016,316.0
5593,03:14:29,Sunday,Agency E,0.20531345748239016,318.0
5593,03:14:42,Sunday,Agency E,0.20531345748239016,322.0
5593,03:14:43,Sunday,Agency E,0.20531345748239016,323.0
5593,03:17:35,Sunday,Agency E,0.20531345748239016,326.0
5593,03:20:29,Sunday,Agency E,0.20531345748239016,330.0
5593,03:28:47,Sunday,Agency E,0.20531345748239016,334.0
5593,03:31:49,Sunday,Agency E,0.20531345748239016,338.0
5593,03:32:58,Sunday,Agency E,0.20531345748239016,340.0
5593,03:32:59,Sunday,Agency E,0.20531345748239016,341.0
5593,03:41:26,Sunday,Agency E,0.20531345748239016,344.0
5593,03:51:45,Sunday,Agency E,0.20531345748239016,345.0
5593,03:52:29,Sunday,Agency E,0.20531345748239016,349.0
5593,03:53:09,Sunday,Agency E,0.20531345748239016,350.0
5593,03:53:43,Sunday,Agency E,0.20531345748239016,354.0
5593,03:54:17,Sunday,Agency E,0.20531345748239016,356.0
5593,03:54:33,Sunday,Agency E,0.20531345748239016,360.0
5593,03:54:48,Sunday,Agency E,0.20531345748239016,361.0
5593,03:57:35,Sunday,Agency E,0.20531345748239016,362.0
5593,03:57:52,Sunday,Agency E,0.20531345748239016,363.0
5593,03:58:18,Sunday,Agency E,0.20531345748239016,365.0
5593,03:58:57,Sunday,Agency E,0.20531345748239016,368.0
5594,08:20:45,Saturday,Agency B,0.12842303492154827,806.0
5597,02:01:31,Sunday,Agency C,0.2650169747680151,224.0
5597,02:02:37,Sunday,Agency C,0.2650169747680151,225.0
5597,02:02:57,Sunday,Agency C,0.2650169747680151,227.0
5597,02:03:25,Sunday,Agency C,0.2650169747680151,231.0
5597,02:04:21,Sunday,Agency C,0.2650169747680151,234.0
5597,02:04:50,Sunday,Agency C,0.2650169747680151,238.0
5597,02:05:05,Sunday,Agency C,0.2650169747680151,242.0
5597,02:09:13,Sunday,Agency C,0.2650169747680151,246.0
5597,02:09:24,Sunday,Agency C,0.2650169747680151,248.0
5597,02:09:33,Sunday,Agency C,0.2650169747680151,249.0
5597,02:11:42,Sunday,Agency C,0.2650169747680151,252.0
5597,02:11:59,Sunday,Agency C,0.2650169747680151,256.0
5597,02:12:16,Sunday,Agency C,0.2650169747680151,259.0
5597,02:12:30,Sunday,Agency C,0.2650169747680151,261.0
5597,02:14:37,Sunday,Agency C,0.2650169747680151,265.0
5597,02:14:45,Sunday,Agency C,0.2650169747680151,266.0
5597,02:15:28,Sunday,Agency C,0.2650169747680151,269.0
5597,02:16:10,Sunday,Agency C,0.2650169747680151,273.0
5597,02:17:14,Sunday,Agency C,0.2650169747680151,277.0
5597,02:17:22,Sunday,Agency C,0.2650169747680151,280.0
5597,02:18:36,Sunday,Agency C,0.2650169747680151,281.0
5597,02:19:24,Sunday,Agency C,0.2650169747680151,285.0
5597,02:19:28,Sunday,Agency C,0.2650169747680151,286.0
5597,02:20:08,Sunday,Agency C,0.2650169747680151,290.0
5597,02:23:16,Sunday,Agency C,0.2650169747680151,291.0
5597,02:23:32,Sunday,Agency C,0.2650169747680151,293.0
5597,02:23:37,Sunday,Agency C,0.2650169747680151,296.0
5597,02:25:08,Sunday,Agency C,0.2650169747680151,298.0
5597,02:25:52,Sunday,Agency C,0.2650169747680151,301.0
5597,02:26:36,Sunday,Agency C,0.2650169747680151,303.0
5597,02:29:03,Sunday,Agency C,0.2650169747680151,304.0
5597,02:29:48,Sunday,Agency C,0.2650169747680151,306.0
5597,02:30:39,Sunday,Agency C,0.2650169747680151,308.0
5597,02:31:14,Sunday,Agency C,0.2650169747680151,311.0
5597,02:32:06,Sunday,Agency C,0.2650169747680151,314.0
5597,02:32:17,Sunday,Agency C,0.2650169747680151,317.0
5597,02:32:44,Sunday,Agency C,0.2650169747680151,321.0
5597,02:33:05,Sunday,Agency C,0.2650169747680151,324.0
5597,02:37:12,Sunday,Agency C,0.2650169747680151,327.0
5597,02:37:16,Sunday,Agency C,0.2650169747680151,330.0
5597,02:37:17,Sunday,Agency C,0.2650169747680151,331.0
5597,02:38:42,Sunday,Agency C,0.2650169747680151,332.0
5597,02:42:09,Sunday,Agency C,0.2650169747680151,333.0
5597,02:42:31,Sunday,Agency C,0.2650169747680151,335.0
5597,02:42:45,Sunday,Agency C,0.2650169747680151,339.0
5597,02:46:19,Sunday,Agency C,0.2650169747680151,342.0
5597,02:46:36,Sunday,Agency C,0.2650169747680151,345.0
5597,02:47:06,Sunday,Agency C,0.2650169747680151,348.0
5597,02:47:24,Sunday,Agency C,0.2650169747680151,349.0
5597,02:47:24,Sunday,Agency C,0.2650169747680151,352.0
5597,02:47:43,Sunday,Agency C,0.2650169747680151,355.0
5597,02:49:00,Sunday,Agency C,0.2650169747680151,358.0
5597,02:49:09,Sunday,Agency C,0.2650169747680151,362.0
5597,02:52:46,Sunday,Agency C,0.2650169747680151,364.0
5597,02:55:03,Sunday,Agency C,0.2650169747680151,366.0
5597,02:59:01,Sunday,Agency C,0.2650169747680151,369.0
5598,00:21:19,Monday,Agency E,0.4086415583337699,10.0
5600,01:00:33,Sunday,Agency D,0.23158427357540423,145.0
5600,01:01:01,Sunday,Agency D,0.23158427357540423,147.0
5600,01:01:07,Sunday,Agency D,0.23158427357540423,148.0
5600,01:01:37,Sunday,Agency D,0.23158427357540423,151.0
5600,01:01:55,Sunday,Agency D,0.23158427357540423,152.0
5600,01:03:07,Sunday,Agency D,0.23158427357540423,155.0
5600,01:03:30,Sunday,Agency D,0.23158427357540423,158.0
5600,01:03:52,Sunday,Agency D,0.23158427357540423,160.0
5600,01:03:54,Sunday,Agency D,0.23158427357540423,162.0
5600,01:04:05,Sunday,Agency D,0.23158427357540423,163.0
5600,01:04:08,Sunday,Agency D,0.23158427357540423,166.0
5600,01:04:39,Sunday,Agency D,0.23158427357540423,170.0
5600,01:05:01,Sunday,Agency D,0.23158427357540423,174.0
5600,01:05:08,Sunday,Agency D,0.23158427357540423,178.0
5600,01:05:24,Sunday,Agency D,0.23158427357540423,182.0
5600,01:06:03,Sunday,Agency D,0.23158427357540423,185.0
5600,01:06:11,Sunday,Agency D,0.23158427357540423,186.0
5600,01:07:13,Sunday,Agency D,0.23158427357540423,188.0
5600,01:08:07,Sunday,Agency D,0.23158427357540423,191.0
5600,01:09:04,Sunday,Agency D,0.23158427357540423,193.0
5600,01:09:04,Sunday,Agency D,0.23158427357540423,196.0
5600,01:10:13,Sunday,Agency D,0.23158427357540423,197.0
5600,01:11:22,Sunday,Agency D,0.23158427357540423,201.0
5600,01:12:52,Sunday,Agency D,0.23158427357540423,204.0
5600,01:13:05,Sunday,Agency D,0.23158427357540423,205.0
5600,01:13:21,Sunday,Agency D,0.23158427357540423,208.0
5600,01:14:18,Sunday,Agency D,0.23158427357540423,209.0
5600,01:14:35,Sunday,Agency D,0.23158427357540423,210.0
5600,01:14:47,Sunday,Agency D,0.23158427357540423,213.0
5600,01:15:04,Sunday,Agency D,0.23158427357540423,215.0
5600,01:15:17,Sunday,Agency D,0.23158427357540423,218.0
5600,01:15:47,Sunday,Agency D,0.23158427357540423,220.0
5600,01:17:03,Sunday,Agency D,0.23158427357540423,223.0
5600,01:17:11,Sunday,Agency D,0.23158427357540423,225.0
5600,01:18:12,Sunday,Agency D,0.23158427357540423,228.0
5600,01:19:20,Sunday,Agency D,0.23158427357540423,231.0
5600,01:19:33,Sunday,Agency D,0.23158427357540423,232.0
5600,01:19:56,Sunday,Agency D,0.23158427357540423,233.0
5600,01:20:10,Sunday,Agency D,0.23158427357540423,237.0
5600,01:20:29,Sunday,Agency D,0.23158427357540423,240.0
5600,01:20:51,Sunday,Agency D,0.23158427357540423,242.0
5600,01:21:24,Sunday,Agency D,0.23158427357540423,245.0
5600,01:21:37,Sunday,Agency D,0.23158427357540423,246.0
5600,01:21:54,Sunday,Agency D,0.23158427357540423,248.0
5600,01:21:59,Sunday,Agency D,0.23158427357540423,251.0
